traj_id,t,step,x,y,theta,v,omega
19,1.8000,18,0.896742,1.418103,1.043497,0.485718,0.003321
19,1.9000,19,0.921177,1.460081,1.043829,0.498374,-0.044794
19,2.0000,20,0.946337,1.503101,1.039350,0.483167,0.058142
19,2.1000,21,0.970702,1.544825,1.045164,0.490452,0.311385
19,2.2000,22,0.994646,1.587625,1.076302,0.500000,0.176354
19,2.3000,23,1.017986,1.631843,1.093938,0.480549,0.150307
19,2.4000,24,1.039721,1.674701,1.108969,0.500000,-0.024171
19,2.5000,25,1.062055,1.719436,1.106552,0.500000,-0.012254
19,2.6000,26,1.084470,1.764130,1.105326,0.488365,0.039700
19,2.7000,27,1.106303,1.807814,1.109296,0.500000,-0.018736
19,2.8000,28,1.128609,1.852563,1.107422,0.500000,-0.166479
19,2.9000,29,1.151329,1.897102,1.090775,0.500000,0.008099
19,3.0000,30,1.174401,1.941461,1.091584,0.489419,-0.197213
19,3.1000,31,1.197394,1.984664,1.071863,0.470531,-0.064462
19,3.2000,32,1.220041,2.025909,1.065417,0.500000,0.044325
19,3.3000,33,1.244151,2.069712,1.069849,0.500000,0.203375
19,3.4000,34,1.267716,2.113809,1.090187,0.488725,-0.009593
19,3.5000,35,1.290332,2.157134,1.089228,0.500000,0.123519
19,3.6000,36,1.313216,2.201590,1.101579,0.475172,0.114087
19,3.7000,37,1.334461,2.244093,1.112988,0.486684,0.077845
19,3.8000,38,1.355801,2.287833,1.120773,0.500000,-0.079883
19,3.9000,39,1.377730,2.332767,1.112784,0.500000,-0.289335
19,4.0000,40,1.400484,2.377288,1.083851,0.500000,-0.113610
19,4.1000,41,1.424131,2.421342,1.072490,0.500000,0.153486
19,4.2000,42,1.447690,2.465444,1.087839,0.487433,0.199429
19,4.3000,43,1.469894,2.508835,1.107781,0.484264,0.046385
19,4.4000,44,1.491423,2.552212,1.112420,0.494292,0.015849
19,4.5000,45,1.513260,2.596556,1.114005,0.488809,0.047178
19,4.6000,46,1.534717,2.640476,1.118723,0.485190,-0.006944
19,4.7000,47,1.555926,2.684114,1.118028,0.500000,-0.086571
19,4.8000,48,1.577994,2.728981,1.109371,0.500000,0.034583
19,4.9000,49,1.600177,2.773790,1.112829,0.494053,-0.081520
19,5.0000,50,1.622201,2.818015,1.104677,0.499014,-0.061435
19,5.1000,51,1.644765,2.862523,1.098534,0.489723,-0.017346
19,5.2000,52,1.667080,2.906116,1.096799,0.495755,0.009407
19,5.3000,53,1.689688,2.950236,1.097740,0.500000,0.086195
19,5.4000,54,1.712276,2.994843,1.106359,0.500000,0.021703
19,5.5000,55,1.734624,3.039571,1.108530,0.487856,-0.147437
19,5.6000,56,1.756702,3.083074,1.093786,0.495446,0.111089
19,5.7000,57,1.779204,3.127214,1.104895,0.500000,-0.183377
19,5.8000,58,1.802074,3.171676,1.086557,0.464515,0.175048
19,5.9000,59,1.823338,3.212974,1.104062,0.500000,-0.099194
19,6.0000,60,1.846058,3.257514,1.094143,0.498448,-0.008935
19,6.1000,61,1.868947,3.301793,1.093249,0.500000,-0.063239
19,6.2000,62,1.892067,3.346126,1.086925,0.500000,0.026962
20,0.0000,0,2.919601,1.897808,2.404357,0.498190,-0.437757
20,0.1000,1,2.883463,1.932095,2.360582,0.481365,-0.328900
20,0.2000,2,2.849840,1.966539,2.327692,0.486112,-0.472011
20,0.3000,3,2.817306,2.002653,2.280490,0.476153,-0.322454
20,0.4000,4,2.786868,2.039266,2.248245,0.500000,-0.334387
20,0.5000,5,2.756184,2.078741,2.214806,0.454147,-0.288766
20,0.6000,6,2.729445,2.115448,2.185930,0.500000,-0.227957
20,0.7000,7,2.701060,2.156608,2.163134,0.497538,-0.063538
20,0.8000,8,2.673413,2.197973,2.156780,0.463520,0.031404
20,0.9000,9,2.647719,2.236552,2.159921,0.462066,0.048206
20,1.0000,10,2.621953,2.274907,2.164741,0.500000,0.067436
20,1.1000,11,2.593832,2.316250,2.171485,0.500000,0.239558
20,1.2000,12,2.565080,2.357155,2.195441,0.487556,0.170332
20,1.3000,13,2.536232,2.396459,2.212474,0.500000,0.272511
20,1.4000,14,2.505763,2.436101,2.239725,0.500000,0.341555
20,1.5000,15,2.474091,2.474788,2.273881,0.483528,0.251166
20,1.6000,16,2.442368,2.511278,2.298997,0.472556,0.285723
20,1.7000,17,2.410418,2.546094,2.327570,0.451060,0.409749
20,1.8000,18,2.378786,2.578245,2.368544,0.463446,0.689325
20,1.9000,19,2.344525,2.609440,2.437477,0.469750,0.842098
20,2.0000,20,2.307484,2.638307,2.521687,0.493737,0.754261
20,2.1000,21,2.266254,2.665449,2.597113,0.463646,0.851903
20,2.2000,22,2.225619,2.687747,2.682303,0.453623,0.734931
20,2.3000,23,2.184256,2.706345,2.755796,0.475388,0.833049
20,2.4000,24,2.139518,2.722380,2.839101,0.474682,0.761642
20,2.5000,25,2.093710,2.734782,2.915265,0.492481,0.688939
20,2.6000,26,2.045376,2.744172,2.984159,0.492368,0.476889
20,2.7000,27,1.996582,2.750730,3.031848,0.500000,0.320865
20,2.8000,28,1.946804,2.755408,3.063935,0.500000,0.389246
20,2.9000,29,1.896891,2.758315,3.102859,0.500000,0.266392
20,3.0000,30,1.846909,2.759586,3.129498,0.500000,0.065125
20,3.1000,31,1.796911,2.760028,3.136011,0.500000,-0.003753
20,3.2000,32,1.746912,2.760316,3.135636,0.491587,-0.005753
20,3.3000,33,1.697754,2.760623,3.135060,0.500000,0.145983
20,3.4000,34,1.647755,2.760585,3.149659,0.500000,0.040974
20,3.5000,35,1.597757,2.760079,3.153756,0.500000,-0.120327
20,3.6000,36,1.547758,2.759772,3.141723,0.481828,-0.201707
20,3.7000,37,1.499579,2.760252,3.121553,0.500000,0.047970
20,3.8000,38,1.449587,2.761134,3.126350,0.500000,-0.124747
20,3.9000,39,1.399599,2.762207,3.113875,0.500000,-0.290586
20,4.0000,40,1.349645,2.764319,3.084816,0.486391,-0.049070
20,4.1000,41,1.301091,2.767198,3.079909,0.500000,-0.156761
20,4.2000,42,1.251212,2.770672,3.064233,0.500000,-0.251528
20,4.3000,43,1.201416,2.775162,3.039081,0.500000,0.146163
20,4.4000,44,1.151643,2.779915,3.053697,0.495970,-0.088541
20,4.5000,45,1.102257,2.784488,3.044843,0.500000,0.004948
20,4.6000,46,1.052490,2.789305,3.045337,0.500000,-0.059497
20,4.7000,47,1.002736,2.794259,3.039388,0.476202,-0.124712
20,4.8000,48,0.955396,2.799412,3.026917,0.500000,-0.094845
20,4.9000,49,0.905752,2.805369,3.017432,0.459594,0.049951
20,5.0000,50,0.860132,2.810947,3.022427,0.491703,0.087249
20,5.1000,51,0.811286,2.816579,3.031152,0.474678,0.033289
20,5.2000,52,0.764098,2.821732,3.034481,0.500000,-0.060883
21,0.0000,0,2.618940,0.998067,1.730437,0.497434,-0.672959
21,0.1000,1,2.612690,1.047407,1.663141,0.500000,-0.623229
21,0.2000,2,2.609633,1.097305,1.600818,0.486238,-0.255075
21,0.3000,3,2.608794,1.145920,1.575310,0.500000,-0.382660
21,0.4000,4,2.609525,1.195912,1.537044,0.490867,-0.327555
21,0.5000,5,2.611984,1.244935,1.504289,0.482185,-0.282377
21,0.6000,6,2.615868,1.292995,1.476051,0.497677,-0.117299
21,0.7000,7,2.620866,1.342511,1.464321,0.500000,-0.063187
21,0.8000,8,2.626337,1.392211,1.458003,0.469737,0.026545
21,0.9000,9,2.631562,1.438893,1.460657,0.500000,0.062473
21,1.0000,10,2.636903,1.488607,1.466904,0.500000,-0.111081
21,1.1000,11,2.642364,1.538307,1.455796,0.500000,-0.171098
21,1.2000,12,2.648526,1.587926,1.438687,0.495472,0.030056
21,1.3000,13,2.654979,1.637051,1.441692,0.500000,-0.131854
21,1.4000,14,2.661743,1.686591,1.428507,0.500000,-0.005119
21,1.5000,15,2.668846,1.736084,1.427995,0.495026,0.215529
21,1.6000,16,2.675362,1.785154,1.449548,0.485432,0.092552
21,1.7000,17,2.681011,1.833368,1.458803,0.490777,0.156538
21,1.8000,18,2.686114,1.882179,1.474457,0.475118,0.059296
21,1.9000,19,2.690544,1.929484,1.480386,0.452513,0.605340
21,2.0000,20,2.693263,1.974646,1.540920,0.500000,0.565108
21,2.1000,21,2.693344,2.024640,1.597431,0.485902,0.519433
21,2.2000,22,2.690789,2.073157,1.649375,0.484896,0.267843
21,2.3000,23,2.686336,2.121440,1.676159,0.500000,0.394863
21,2.4000,24,2.680098,2.171046,1.715645,0.498523,0.450862
21,2.5000,25,2.671792,2.220198,1.760731,0.500000,0.338031
21,2.6000,26,2.661525,2.269130,1.794535,0.449736,0.200590
21,2.7000,27,2.651107,2.312879,1.814594,0.500000,0.489707
21,2.8000,28,2.637854,2.361086,1.863564,0.497885,0.325836
21,2.9000,29,2.622711,2.408513,1.896148,0.452045,0.251583
21,3.0000,30,2.607725,2.451160,1.921306,0.477270,-0.079848
21,3.1000,31,2.591516,2.496050,1.913321,0.493988,0.050116
21,3.2000,32,2.574808,2.542537,1.918333,0.476039,0.087411
21,3.3000,33,2.558399,2.587224,1.927074,0.471026,-0.043328
21,3.4000,34,2.542066,2.631404,1.922741,0.482131,-0.048109
21,3.5000,35,2.525555,2.676702,1.917930,0.459401,-0.176690
21,3.6000,36,2.510308,2.720037,1.900261,0.474918,0.040663
21,3.7000,37,2.494852,2.764943,1.904328,0.454991,0.099661
21,3.8000,38,2.479742,2.807860,1.914294,0.489222,-0.094317
21,3.9000,39,2.463483,2.854001,1.904862,0.448603,-0.185411
21,4.0000,40,2.449168,2.896516,1.886321,0.500000,0.075636
21,4.1000,41,2.433473,2.943988,1.893884,0.479655,-0.001403
22,0.0000,0,0.347230,2.891677,-0.345550,0.489069,0.423833
22,0.1000,1,0.393583,2.876091,-0.303167,0.479154,0.721717
22,0.2000,2,0.439790,2.863448,-0.230995,0.500000,0.317633
22,0.3000,3,0.488635,2.852776,-0.199232,0.481309,0.416853
22,0.4000,4,0.535999,2.844236,-0.157547,0.500000,0.328672
22,0.5000,5,0.585500,2.837204,-0.124679,0.500000,0.128745
22,0.6000,6,0.635150,2.831306,-0.111805,0.500000,0.440807
22,0.7000,7,0.684945,2.826824,-0.067724,0.500000,0.159425
22,0.8000,8,0.734855,2.823838,-0.051782,0.500000,0.096863
22,0.9000,9,0.784800,2.821492,-0.042095,0.493095,0.238999
22,1.0000,10,0.834086,2.820006,-0.018196,0.481296,0.382003
22,1.1000,11,0.882212,2.820049,0.020005,0.496208,-0.194251
22,1.2000,12,0.931830,2.820560,0.000580,0.500000,0.073730
22,1.3000,13,0.981829,2.820773,0.007953,0.499265,0.052834
22,1.4000,14,1.031753,2.821302,0.013236,0.500000,-0.038065
22,1.5000,15,1.081750,2.821869,0.009429,0.500000,0.002680
22,1.6000,16,1.131747,2.822347,0.009697,0.500000,-0.103368
22,1.7000,17,1.181747,2.822573,-0.000639,0.492373,0.017797
22,1.8000,18,1.230984,2.822586,0.001140,0.500000,-0.065777
22,1.9000,19,1.280984,2.822478,-0.005437,0.500000,0.035336
22,2.0000,20,1.330983,2.822295,-0.001904,0.482843,-0.201484
22,2.1000,21,1.379263,2.821716,-0.022052,0.500000,-0.000937
22,2.2000,22,1.429251,2.820611,-0.022146,0.485956,-0.072441
22,2.3000,23,1.477830,2.819359,-0.029390,0.484876,-0.080703
22,2.4000,24,1.526291,2.817739,-0.037460,0.500000,-0.002813
22,2.5000,25,1.576256,2.815859,-0.037742,0.477823,0.047521
22,2.6000,26,1.624008,2.814170,-0.032990,0.500000,-0.021681
22,2.7000,27,1.673979,2.812467,-0.035158,0.498649,0.041041
22,2.8000,28,1.723816,2.810816,-0.031054,0.500000,-0.084430
22,2.9000,29,1.773785,2.809053,-0.039497,0.485874,-0.289589
22,3.0000,30,1.822300,2.806431,-0.068456,0.500000,-0.326039
22,3.1000,31,1.872118,2.802199,-0.101059,0.480732,-0.237749
22,3.2000,32,1.919884,2.796781,-0.124834,0.500000,-0.751787
22,3.3000,33,1.969214,2.788697,-0.200013,0.500000,-0.724023
22,3.4000,34,2.017815,2.776999,-0.272415,0.487289,-0.428923
22,3.5000,35,2.064452,2.762885,-0.315308,0.500000,-0.722117
22,3.6000,36,2.111386,2.745678,-0.387519,0.499372,-0.770316
22,3.7000,37,2.156848,2.725046,-0.464551,0.461800,-0.399315
22,3.8000,38,2.197710,2.703537,-0.504482,0.476981,-0.246008
22,3.9000,39,2.239178,2.679971,-0.529083,0.494463,-0.325813
22,4.0000,40,2.281450,2.654322,-0.561665,0.493418,-0.456336
22,4.1000,41,2.322597,2.627100,-0.607298,0.495612,-0.246771
22,4.2000,42,2.362944,2.598318,-0.631975,0.500000,-0.563154
22,4.3000,43,2.402434,2.567661,-0.688291,0.489517,-0.195233
22,4.4000,44,2.439935,2.536199,-0.707814,0.460499,-0.301202
22,4.5000,45,2.474467,2.505736,-0.737934,0.500000,-0.665562
22,4.6000,46,2.510313,2.470892,-0.804490,0.444080,-0.530810
22,4.7000,47,2.540246,2.438095,-0.857571,0.500000,-0.462326
22,4.8000,48,2.572074,2.399540,-0.903804,0.500000,-0.431974
22,4.9000,49,2.602148,2.359600,-0.947001,0.483360,-0.502774
22,5.0000,50,2.629384,2.319674,-0.997279,0.470663,-0.706877
22,5.1000,51,2.653503,2.279269,-1.067966,0.463599,-0.708855
22,5.2000,52,2.674387,2.237890,-1.138852,0.475460,-0.636047
22,5.3000,53,2.692905,2.194107,-1.202457,0.477514,-0.791356
22,5.4000,54,2.708319,2.148925,-1.281592,0.466931,-0.551194
22,5.5000,55,2.720396,2.103827,-1.336712,0.500000,-0.510274
22,5.6000,56,2.730748,2.054916,-1.387739,0.498890,-0.626937
23,0.0000,0,3.480929,3.604719,-1.980696,0.269430,-2.000000
23,0.1000,1,3.467800,3.581242,-2.180696,0.316624,-2.000000
23,0.2000,2,3.447199,3.557268,-2.380696,0.402017,-1.803451
23,0.3000,3,3.415748,3.532315,-2.561041,0.429503,-1.547455
23,0.4000,4,3.378159,3.511624,-2.715787,0.444233,-1.261491
23,0.5000,5,3.336654,3.495872,-2.841936,0.451478,-0.690167
23,0.6000,6,3.293092,3.484043,-2.910952,0.487692,-0.761968
23,0.7000,7,3.245236,3.474713,-2.987149,0.483965,-0.661318
23,0.8000,8,3.197204,3.468855,-3.053281,0.492635,-0.457212
23,0.9000,9,3.148051,3.465633,-3.099002,0.500000,-0.236841
23,1.0000,10,3.098075,3.464096,-3.122686,0.500000,0.188971
23,1.1000,11,3.048096,3.462678,-3.103789,0.499877,-0.064223
23,1.2000,12,2.998139,3.460949,-3.110211,0.500000,0.032257
23,1.3000,13,2.948166,3.459300,-3.106986,0.477659,0.384193
23,1.4000,14,2.900472,3.456731,-3.068566,0.500000,0.071470
23,1.5000,15,2.850619,3.452904,-3.061419,0.500000,0.353419
23,1.6000,16,2.800860,3.448020,-3.026077,0.480741,0.193266
23,1.7000,17,2.753163,3.442018,-3.006751,0.500000,0.138902
23,1.8000,18,2.703665,3.434953,-2.992860,0.465728,0.114716
23,1.9000,19,2.657647,3.427787,-2.981389,0.493522,0.099266
23,2.0000,20,2.608967,3.419673,-2.971462,0.500000,0.171040
23,2.1000,21,2.559764,3.410786,-2.954358,0.500000,0.180377
23,2.2000,22,2.510724,3.401037,-2.936321,0.500000,-0.104898
23,2.3000,23,2.461721,3.391102,-2.946810,0.500000,0.176094
23,2.4000,24,2.412755,3.380993,-2.929201,0.500000,0.155755
23,2.5000,25,2.363962,3.370073,-2.913625,0.500000,0.179019
23,2.6000,26,2.315360,3.358337,-2.895724,0.468060,-0.091948
23,2.7000,27,2.269909,3.347154,-2.904918,0.479664,-0.052153
23,2.8000,28,2.223251,3.336029,-2.910134,0.500000,-0.181918
23,2.9000,29,2.174483,3.325002,-2.928325,0.500000,-0.113433
23,3.0000,30,2.125557,3.314697,-2.939669,0.479936,-0.052634
23,3.1000,31,2.078513,3.305195,-2.944932,0.489821,0.120992
23,3.2000,32,2.030534,3.295334,-2.932833,0.458686,0.219798
23,3.3000,33,1.985769,3.285335,-2.910853,0.480693,0.221741
23,3.4000,34,1.939100,3.273824,-2.888679,0.469061,0.023358
23,3.5000,35,1.893700,3.262034,-2.886343,0.500000,-0.110009
23,3.6000,36,1.845251,3.249676,-2.897344,0.471132,-0.122670
23,3.7000,37,1.799468,3.238564,-2.909611,0.500000,0.030132
23,3.8000,38,1.750824,3.226995,-2.906598,0.500000,0.076975
23,3.9000,39,1.702244,3.215166,-2.898900,0.500000,-0.109189
23,4.0000,40,1.653644,3.203415,-2.909819,0.500000,-0.016744
23,4.1000,41,1.604972,3.191971,-2.911494,0.500000,-0.042424
23,4.2000,42,1.556266,3.180670,-2.915736,0.500000,0.015103
23,4.3000,43,1.507544,3.169437,-2.914226,0.499638,-0.204268
23,4.4000,44,1.458754,3.158672,-2.934653,0.499215,-0.036406
23,4.5000,45,1.409879,3.148504,-2.938293,0.500000,0.032020
23,4.6000,46,1.360925,3.138330,-2.935091,0.489936,-0.014135
23,4.7000,47,1.312966,3.128319,-2.936505,0.494001,-0.079357
23,4.8000,48,1.264561,3.118450,-2.944440,0.500000,-0.108781
23,4.9000,49,1.215478,3.108923,-2.955319,0.500000,-0.001351
23,5.0000,50,1.166342,3.099667,-2.955454,0.500000,0.005901
23,5.1000,51,1.117208,3.090399,-2.954864,0.486624,-0.006063
23,5.2000,52,1.069389,3.081379,-2.955470,0.500000,-0.099127
23,5.3000,53,1.020208,3.072371,-2.965383,0.500000,0.045954
23,5.4000,54,0.971002,3.063493,-2.960787,0.489332,0.297274
23,5.5000,55,0.923004,3.053979,-2.931060,0.485884,-0.025140
23,5.6000,56,0.875476,3.043885,-2.933574,0.468936,-0.130363
23,5.7000,57,0.829532,3.034500,-2.946610,0.494819,0.025414
23,5.8000,58,0.781000,3.024851,-2.944069,0.500000,0.115553
23,5.9000,59,0.732030,3.014756,-2.932513,0.481594,0.217976
23,6.0000,60,0.685032,3.004247,-2.910716,0.500000,0.015514
23,6.1000,61,0.636367,2.992768,-2.909164,0.500000,0.183556
23,6.2000,62,0.587820,2.980805,-2.890809,0.500000,-0.091284
24,0.0000,0,2.674000,2.613707,-1.443154,0.497048,-0.069670
24,0.1000,1,2.680155,2.564385,-1.450121,0.500000,-0.442440
24,0.2000,2,2.685075,2.514632,-1.494365,0.490367,-0.129543
24,0.3000,3,2.688502,2.465716,-1.507319,0.500000,-0.108001
24,0.4000,4,2.691404,2.415800,-1.518119,0.500000,-0.112746
24,0.5000,5,2.693755,2.365856,-1.529394,0.461590,-0.179692
24,0.6000,6,2.695252,2.319722,-1.547363,0.500000,-0.137661
24,0.7000,7,2.696079,2.269729,-1.561129,0.500000,0.000682
24,0.8000,8,2.696564,2.219731,-1.561061,0.500000,-0.088293
24,0.9000,9,2.696830,2.169732,-1.569890,0.475949,-0.109050
24,1.0000,10,2.696614,2.122138,-1.580795,0.490466,0.028570
24,1.1000,11,2.696193,2.073093,-1.577938,0.494977,-0.286541
24,1.2000,12,2.695131,2.023609,-1.606592,0.473367,-0.357826
24,1.3000,13,2.692591,1.976343,-1.642375,0.500000,-0.306997
24,1.4000,14,2.688250,1.926533,-1.673075,0.500000,-0.434565
24,1.5000,15,2.682066,1.876921,-1.716531,0.488808,-0.721407
24,1.6000,16,2.673230,1.828856,-1.788672,0.484494,-0.591349
24,1.7000,17,2.661365,1.781890,-1.847807,0.475287,-0.748842
24,1.8000,18,2.646668,1.736702,-1.922691,0.472496,-0.786447
24,1.9000,19,2.628656,1.693034,-2.001336,0.456173,-0.926878
24,2.0000,20,2.607725,1.652520,-2.094023,0.461582,-0.881589
24,2.1000,21,2.582929,1.613605,-2.182182,0.500000,-0.311590
24,2.2000,22,2.553596,1.573116,-2.213341,0.484274,-0.617840
24,2.3000,23,2.523397,1.535267,-2.275125,0.498443,-0.306829
24,2.4000,24,2.490545,1.497785,-2.305808,0.485661,-0.508689
24,2.5000,25,2.457074,1.462601,-2.356677,0.478020,-0.717491
24,2.6000,26,2.422074,1.430058,-2.428426,0.446476,-0.729526
24,2.7000,27,2.387273,1.402105,-2.501379,0.461985,-0.803564
24,2.8000,28,2.349154,1.376025,-2.581735,0.451426,-0.598350
24,2.9000,29,2.310209,1.353210,-2.641570,0.500000,-0.855762
24,3.0000,30,2.265359,1.331143,-2.727146,0.467369,-0.865071
24,3.1000,31,2.221819,1.314196,-2.813653,0.482135,-0.722151
24,3.2000,32,2.175654,1.300327,-2.885868,0.473042,-0.853284
24,3.3000,33,2.129434,1.290328,-2.971197,0.442692,-0.670127
24,3.4000,34,2.085587,1.284288,-3.038209,0.484435,-0.837447
24,3.5000,35,2.037249,1.281311,-3.121954,0.465949,-0.613585
24,3.6000,36,1.990664,1.281825,-3.183313,0.484849,-0.484878
24,3.7000,37,1.942290,1.285021,-3.231800,0.500000,-0.382236
24,3.8000,38,1.892591,1.290475,-3.270024,0.488489,-0.292351
24,3.9000,39,1.844243,1.297439,-3.299259,0.500000,-0.138447
24,4.0000,40,1.794919,1.305631,-3.313104,0.499867,-0.022116
24,4.1000,41,1.745675,1.314217,-3.315315,0.499455,-0.106273
25,0.0000,0,1.603054,2.666527,3.836859,0.332441,-1.985187
25,0.1000,1,1.575587,2.647897,3.638341,0.408746,-1.928452
25,0.2000,2,1.538002,2.631992,3.445496,0.439240,-1.177857
25,0.3000,3,1.495414,2.621344,3.327710,0.417579,-1.182904
25,0.4000,4,1.454017,2.616059,3.209419,0.429915,-1.174351
25,0.5000,5,1.411052,2.615667,3.091984,0.475387,-0.641270
25,0.6000,6,1.363680,2.619545,3.027857,0.500000,-0.659376
25,0.7000,7,1.314226,2.626853,2.961920,0.500000,-0.767143
25,0.8000,8,1.265421,2.637665,2.885205,0.490457,-0.275134
25,0.9000,9,1.218156,2.650754,2.857692,0.500000,-0.184774
25,1.0000,10,1.170290,2.665201,2.839215,0.482270,-0.066170
25,1.1000,11,1.124298,2.679715,2.832598,0.500000,0.172902
25,1.2000,12,1.076537,2.694508,2.849888,0.491322,0.277363
25,1.3000,13,1.029291,2.707983,2.877624,0.495660,0.132280
25,1.4000,14,0.981357,2.720599,2.890852,0.483938,0.024032
25,1.5000,15,0.934463,2.732550,2.893255,0.499830,0.363514
25,1.6000,16,0.885800,2.743952,2.929607,0.500000,0.528398
25,1.7000,17,0.836664,2.753176,2.982446,0.491834,0.039114
25,1.8000,18,0.788088,2.760876,2.986358,0.500000,0.338703
25,1.9000,19,0.738567,2.767768,3.020228,0.483807,0.106830
25,2.0000,20,0.690512,2.773369,3.030911,0.489880,0.144002
25,2.1000,21,0.641787,2.778429,3.045311,0.493154,0.129023
25,2.2000,22,0.592670,2.782853,3.058214,0.500000,0.209725
25,2.3000,23,0.542804,2.786494,3.079186,0.491620,0.019855
25,2.4000,24,0.493735,2.789512,3.081172,0.500000,-0.060438
25,2.5000,25,0.443835,2.792682,3.075128,0.500000,-0.046735
25,2.6000,26,0.393954,2.796119,3.070454,0.500000,0.112570
25,2.7000,27,0.344061,2.799392,3.081711,0.483513,-0.045759
26,0.0000,0,3.071100,3.681138,-1.834948,0.445063,1.127681
26,0.1000,1,3.061924,3.637611,-1.722180,0.439413,1.009980
26,0.2000,2,3.057501,3.593912,-1.621182,0.464888,0.752997
26,0.3000,3,3.056909,3.547438,-1.545883,0.488351,0.694162
26,0.4000,4,3.059818,3.498700,-1.476466,0.475899,0.737326
26,0.5000,5,3.066042,3.451529,-1.402734,0.478060,0.615953
26,0.6000,6,3.075485,3.404673,-1.341139,0.500000,0.230347
26,0.7000,7,3.087427,3.356121,-1.318104,0.468810,0.240127
26,0.8000,8,3.099691,3.310874,-1.294091,0.484623,0.017491
26,0.9000,9,3.112972,3.264267,-1.292342,0.474246,0.038778
26,1.0000,10,3.126096,3.218694,-1.288464,0.490422,0.055482
26,1.1000,11,3.139889,3.171632,-1.282916,0.474968,-0.070447
26,1.2000,12,3.153214,3.126042,-1.289961,0.487474,-0.117568
26,1.3000,13,3.166449,3.079126,-1.301718,0.500000,-0.023600
26,1.4000,14,3.179684,3.030910,-1.304078,0.500000,-0.000811
26,1.5000,15,3.192861,2.982677,-1.304159,0.500000,0.011176
26,1.6000,16,3.206062,2.934452,-1.303041,0.500000,-0.314111
26,1.7000,17,3.218531,2.886033,-1.334452,0.483505,-0.124495
26,1.8000,18,3.229559,2.838958,-1.346902,0.500000,-0.060932
26,1.9000,19,3.240512,2.790172,-1.352995,0.468818,-0.050863
26,2.0000,20,3.250526,2.744372,-1.358081,0.500000,-0.177199
26,2.1000,21,3.260648,2.695408,-1.375801,0.476531,0.006667
26,2.2000,22,3.269897,2.648662,-1.375134,0.491023,0.029632
26,2.3000,23,3.279515,2.600510,-1.372171,0.500000,-0.029453
26,2.4000,24,3.289309,2.551479,-1.375116,0.471152,-0.153278
26,2.5000,25,3.298115,2.505194,-1.390444,0.463377,-0.077014
26,2.6000,26,3.306251,2.459577,-1.398146,0.482199,0.146508
26,2.7000,27,3.314883,2.412136,-1.383495,0.500000,-0.067915
26,2.8000,28,3.324026,2.362979,-1.390286,0.475570,0.155774
26,2.9000,29,3.332928,2.316263,-1.374709,0.482297,-0.265732
26,3.0000,30,3.341696,2.268839,-1.401282,0.484956,-0.139810
26,3.1000,31,3.349543,2.220983,-1.415263,0.500000,-0.051989
26,3.2000,32,3.357159,2.171566,-1.420462,0.500000,0.230444
26,3.3000,33,3.365217,2.122221,-1.397418,0.481554,0.022424
26,3.4000,34,3.373577,2.074797,-1.395175,0.500000,0.007380
26,3.5000,35,3.382331,2.025569,-1.394437,0.494803,0.009086
26,3.6000,36,3.391035,1.976860,-1.393529,0.484899,-0.029398
27,0.0000,0,1.467993,0.432865,0.833160,0.500000,-0.061827
27,0.1000,1,1.501734,0.469764,0.826977,0.490251,0.027708
27,0.2000,2,1.534879,0.505887,0.829748,0.486559,-0.082966
27,0.3000,3,1.567874,0.541647,0.821451,0.474752,-0.107747
27,0.4000,4,1.600398,0.576230,0.810677,0.500000,-0.071102
27,0.5000,5,1.634977,0.612345,0.803567,0.500000,0.001324
27,0.6000,6,1.669682,0.648339,0.803699,0.482531,0.077160
27,0.7000,7,1.703038,0.683207,0.811415,0.500000,-0.089497
27,0.8000,8,1.737623,0.719315,0.802465,0.500000,0.140249
27,0.9000,9,1.772117,0.755511,0.816490,0.493835,0.023849
27,1.0000,10,1.805891,0.791540,0.818875,0.500000,0.047377
27,1.1000,11,1.839956,0.828139,0.823613,0.477432,-0.036934
27,1.2000,12,1.872466,0.863104,0.819919,0.500000,-0.052929
27,1.3000,13,1.906677,0.899568,0.814626,0.498213,0.030318
27,1.4000,14,1.940806,0.935863,0.817658,0.484368,0.045266
27,1.5000,15,1.973854,0.971275,0.822185,0.500000,-0.058699
27,1.6000,16,2.007992,1.007807,0.816315,0.487638,0.019693
27,1.7000,17,2.041356,1.043370,0.818284,0.475815,-0.028141
27,1.8000,18,2.073925,1.078058,0.815470,0.470265,-0.146323
27,1.9000,19,2.106413,1.112058,0.800838,0.500000,0.165708
27,2.0000,20,2.140919,1.148242,0.817408,0.500000,0.029695
27,2.1000,21,2.175070,1.184761,0.820378,0.500000,0.009516
27,2.2000,22,2.209150,1.221348,0.821330,0.485255,0.100809
27,2.3000,23,2.242029,1.257037,0.831410,0.494971,0.073888
27,2.4000,24,2.275246,1.293732,0.838799,0.500000,-0.115060
27,2.5000,25,2.308877,1.330731,0.827293,0.477979,-0.098389
27,2.6000,26,2.341403,1.365756,0.817454,0.486779,0.119386
27,2.7000,27,2.374489,1.401460,0.829393,0.497749,0.139467
27,2.8000,28,2.407847,1.438403,0.843340,0.500000,-0.062996
27,2.9000,29,2.441213,1.475641,0.837040,0.482814,-0.235312
27,3.0000,30,2.473964,1.511115,0.813509,0.500000,0.194079
27,3.1000,31,2.507957,1.547781,0.832917,0.493135,0.409314
