traj_id,t,step,x,y,theta,v,omega,via_angle_deg,via_radius,clearance,w_effort,w_smooth
125,9.9000,99,2.587157,2.028294,1.178443,0.092015,-0.043444,0.0,0.550,0.015,1.000,25.000
125,10.0000,100,2.590694,2.036788,1.174099,0.095729,-0.050838,0.0,0.550,0.015,1.000,25.000
125,10.1000,101,2.594415,2.045609,1.169015,0.099946,-0.058382,0.0,0.550,0.015,1.000,25.000
125,10.2000,102,2.598351,2.054796,1.163177,0.104761,-0.066094,0.0,0.550,0.015,1.000,25.000
125,10.3000,103,2.602535,2.064400,1.156567,0.110289,-0.073987,0.0,0.550,0.015,1.000,25.000
125,10.4000,104,2.607012,2.074479,1.149169,0.116667,-0.082071,0.0,0.550,0.015,1.000,25.000
125,10.5000,105,2.611830,2.085105,1.140962,0.124053,-0.090347,0.0,0.550,0.015,1.000,25.000
125,10.6000,106,2.617050,2.096358,1.131927,0.132625,-0.098808,0.0,0.550,0.015,1.000,25.000
125,10.7000,107,2.622745,2.108336,1.122046,0.142579,-0.107436,0.0,0.550,0.015,1.000,25.000
125,10.8000,108,2.628999,2.121148,1.111302,0.154126,-0.116200,0.0,0.550,0.015,1.000,25.000
125,10.9000,109,2.635915,2.134922,1.099682,0.167488,-0.125051,0.0,0.550,0.015,1.000,25.000
125,11.0000,110,2.643610,2.149799,1.087177,0.182887,-0.133923,0.0,0.550,0.015,1.000,25.000
125,11.1000,111,2.652222,2.165933,1.073785,0.200538,-0.142727,0.0,0.550,0.015,1.000,25.000
125,11.2000,112,2.661909,2.183491,1.059512,0.220626,-0.151350,0.0,0.550,0.015,1.000,25.000
125,11.3000,113,2.672850,2.202650,1.044377,0.243286,-0.159651,0.0,0.550,0.015,1.000,25.000
125,11.4000,114,2.685241,2.223586,1.028412,0.268565,-0.167462,0.0,0.550,0.015,1.000,25.000
125,11.5000,115,2.699295,2.246471,1.011666,0.296379,-0.174588,0.0,0.550,0.015,1.000,25.000
125,11.6000,116,2.715235,2.271457,0.994207,0.326451,-0.180809,0.0,0.550,0.015,1.000,25.000
125,11.7000,117,2.733279,2.298662,0.976126,0.358226,-0.185892,0.0,0.550,0.015,1.000,25.000
125,11.8000,118,2.753623,2.328147,0.957537,0.390764,-0.189604,0.0,0.550,0.015,1.000,25.000
125,11.9000,119,2.776414,2.359888,0.938577,0.422602,-0.191735,0.0,0.550,0.015,1.000,25.000
125,12.0000,120,2.801712,2.393738,0.919403,0.451565,-0.192130,0.0,0.550,0.015,1.000,25.000
125,12.1000,121,2.829434,2.429383,0.900190,0.474537,-0.190746,0.0,0.550,0.015,1.000,25.000
125,12.2000,122,2.859277,2.466277,0.881116,0.489983,-0.187650,0.0,0.550,0.015,1.000,25.000
125,12.3000,123,2.890807,2.503782,0.862351,0.497906,-0.182980,0.0,0.550,0.015,1.000,25.000
125,12.4000,124,2.923548,2.541294,0.844053,0.499999,-0.176910,0.0,0.550,0.015,1.000,25.000
125,12.5000,125,2.957099,2.578365,0.826362,0.499997,-0.169632,0.0,0.550,0.015,1.000,25.000
125,12.6000,126,2.991286,2.614849,0.809398,0.499992,-0.161334,0.0,0.550,0.015,1.000,25.000
125,12.7000,127,3.026073,2.650762,0.793265,0.499995,-0.152195,0.0,0.550,0.015,1.000,25.000
125,12.8000,128,3.061419,2.686126,0.778046,0.499996,-0.142374,0.0,0.550,0.015,1.000,25.000
125,12.9000,129,3.097281,2.720965,0.763808,0.499996,-0.132011,0.0,0.550,0.015,1.000,25.000
125,13.0000,130,3.133619,2.755310,0.750607,0.499996,-0.121220,0.0,0.550,0.015,1.000,25.000
125,13.1000,131,3.170388,2.789191,0.738485,0.499996,-0.110092,0.0,0.550,0.015,1.000,25.000
125,13.2000,132,3.207546,2.822645,0.727476,0.499997,-0.098692,0.0,0.550,0.015,1.000,25.000
125,13.3000,133,3.245052,2.855709,0.717607,0.499997,-0.087065,0.0,0.550,0.015,1.000,25.000
125,13.4000,134,3.282864,2.888424,0.708900,0.499997,-0.075229,0.0,0.550,0.015,1.000,25.000
125,13.5000,135,3.320940,2.920830,0.701377,0.499997,-0.063184,0.0,0.550,0.015,1.000,25.000
125,13.6000,136,3.359239,2.952973,0.695059,0.499997,-0.050910,0.0,0.550,0.015,1.000,25.000
125,13.7000,137,3.397721,2.984896,0.689968,0.499997,-0.038368,0.0,0.550,0.015,1.000,25.000
125,13.8000,138,3.436345,3.016648,0.686131,0.499998,-0.025504,0.0,0.550,0.015,1.000,25.000
125,13.9000,139,3.475070,3.048276,0.683581,0.499998,-0.012250,0.0,0.550,0.015,1.000,25.000
125,14.0000,140,3.513855,3.079830,0.682356,0.499998,0.001471,0.0,0.550,0.015,1.000,25.000
125,14.1000,141,3.552657,3.111364,0.682503,0.499998,0.015745,0.0,0.550,0.015,1.000,25.000
125,14.2000,142,3.591432,3.142932,0.684077,0.499998,0.030662,0.0,0.550,0.015,1.000,25.000
125,14.3000,143,3.630133,3.174589,0.687143,0.499998,0.046309,0.0,0.550,0.015,1.000,25.000
125,14.4000,144,3.668713,3.206395,0.691774,0.499998,0.062768,0.0,0.550,0.015,1.000,25.000
125,14.5000,145,3.707118,3.238410,0.698051,0.499998,0.080108,0.0,0.550,0.015,1.000,25.000
125,14.6000,146,3.745294,3.270700,0.706062,0.499998,0.098379,0.0,0.550,0.015,1.000,25.000
125,14.7000,147,3.783179,3.303328,0.715900,0.499998,0.117603,0.0,0.550,0.015,1.000,25.000
125,14.8000,148,3.820711,3.336364,0.727660,0.499998,0.137766,0.0,0.550,0.015,1.000,25.000
125,14.9000,149,3.857817,3.369876,0.741437,0.499998,0.158812,0.0,0.550,0.015,1.000,25.000
125,15.0000,150,3.894422,3.403935,0.757318,0.499998,0.180632,0.0,0.550,0.015,1.000,25.000
125,15.1000,151,3.930444,3.438610,0.775381,0.499998,0.203059,0.0,0.550,0.015,1.000,25.000
125,15.2000,152,3.965794,3.473969,0.795687,0.499998,0.225867,0.0,0.550,0.015,1.000,25.000
125,15.3000,153,4.000377,3.510078,0.818274,0.499998,0.248771,0.0,0.550,0.015,1.000,25.000
125,15.4000,154,4.034093,3.546998,0.843151,0.499999,0.271440,0.0,0.550,0.015,1.000,25.000
125,15.5000,155,4.066838,3.584782,0.870295,0.499999,0.293521,0.0,0.550,0.015,1.000,25.000
125,15.6000,156,4.098503,3.623475,0.899647,0.499999,0.314683,0.0,0.550,0.015,1.000,25.000
125,15.7000,157,4.128976,3.663113,0.931115,0.499999,0.334685,0.0,0.550,0.015,1.000,25.000
125,15.8000,158,4.158146,3.703719,0.964584,0.499999,0.353483,0.0,0.550,0.015,1.000,25.000
125,15.9000,159,4.185901,3.745304,0.999932,0.499999,0.371389,0.0,0.550,0.015,1.000,25.000
126,0.0000,0,0.000000,-0.000000,0.000000,0.500000,1.043742,0.0,0.550,0.015,1.000,25.000
126,0.1000,1,0.049909,0.002607,0.104374,0.500000,0.969400,0.0,0.550,0.015,1.000,25.000
126,0.2000,2,0.099307,0.010216,0.201314,0.500000,0.891955,0.0,0.550,0.015,1.000,25.000
126,0.3000,3,0.147787,0.022384,0.290510,0.500000,0.810966,0.0,0.550,0.015,1.000,25.000
126,0.4000,4,0.195059,0.038632,0.371606,0.500000,0.727485,0.0,0.550,0.015,1.000,25.000
126,0.5000,5,0.240945,0.058466,0.444355,0.500000,0.643256,0.0,0.550,0.015,1.000,25.000
126,0.6000,6,0.285367,0.081396,0.508680,0.500000,0.560208,0.0,0.550,0.015,1.000,25.000
126,0.7000,7,0.328331,0.106957,0.564701,0.500000,0.480130,0.0,0.550,0.015,1.000,25.000
126,0.8000,8,0.369910,0.134719,0.612714,0.500000,0.404507,0.0,0.550,0.015,1.000,25.000
126,0.9000,9,0.410222,0.164293,0.653165,0.500000,0.334442,0.0,0.550,0.015,1.000,25.000
126,1.0000,10,0.449415,0.195336,0.686609,0.500000,0.270649,0.0,0.550,0.015,1.000,25.000
126,1.1000,11,0.487651,0.227552,0.713674,0.500000,0.213481,0.0,0.550,0.015,1.000,25.000
126,1.2000,12,0.525097,0.260683,0.735022,0.500000,0.162986,0.0,0.550,0.015,1.000,25.000
126,1.3000,13,0.561913,0.294514,0.751321,0.500000,0.118963,0.0,0.550,0.015,1.000,25.000
126,1.4000,14,0.598248,0.328861,0.763217,0.500000,0.081028,0.0,0.550,0.015,1.000,25.000
126,1.5000,15,0.634239,0.363569,0.771320,0.500000,0.048668,0.0,0.550,0.015,1.000,25.000
126,1.6000,16,0.670003,0.398511,0.776187,0.499999,0.021294,0.0,0.550,0.015,1.000,25.000
126,1.7000,17,0.705645,0.433577,0.778316,0.499999,-0.001715,0.0,0.550,0.015,1.000,25.000
126,1.8000,18,0.741253,0.468678,0.778145,0.499999,-0.020982,0.0,0.550,0.015,1.000,25.000
126,1.9000,19,0.776901,0.503738,0.776046,0.499999,-0.037106,0.0,0.550,0.015,1.000,25.000
126,2.0000,20,0.812650,0.538695,0.772336,0.499999,-0.050641,0.0,0.550,0.015,1.000,25.000
126,2.1000,21,0.848552,0.573495,0.767272,0.499999,-0.062085,0.0,0.550,0.015,1.000,25.000
126,2.2000,22,0.884650,0.608091,0.761063,0.499999,-0.071873,0.0,0.550,0.015,1.000,25.000
126,2.3000,23,0.920979,0.642445,0.753876,0.499999,-0.080372,0.0,0.550,0.015,1.000,25.000
126,2.4000,24,0.957568,0.676522,0.745839,0.499999,-0.087885,0.0,0.550,0.015,1.000,25.000
126,2.5000,25,0.994443,0.710290,0.737050,0.499999,-0.094647,0.0,0.550,0.015,1.000,25.000
126,2.6000,26,1.031624,0.743719,0.727585,0.499999,-0.100832,0.0,0.550,0.015,1.000,25.000
126,2.7000,27,1.069130,0.776784,0.717502,0.499999,-0.106558,0.0,0.550,0.015,1.000,25.000
126,2.8000,28,1.106977,0.809458,0.706846,0.499999,-0.111888,0.0,0.550,0.015,1.000,25.000
126,2.9000,29,1.145178,0.841716,0.695658,0.499999,-0.116839,0.0,0.550,0.015,1.000,25.000
126,3.0000,30,1.183746,0.873536,0.683974,0.499999,-0.121384,0.0,0.550,0.015,1.000,25.000
126,3.1000,31,1.222690,0.904894,0.671835,0.499999,-0.125460,0.0,0.550,0.015,1.000,25.000
126,3.2000,32,1.262019,0.935768,0.659289,0.499999,-0.128972,0.0,0.550,0.015,1.000,25.000
126,3.3000,33,1.301736,0.966140,0.646392,0.499999,-0.131794,0.0,0.550,0.015,1.000,25.000
126,3.4000,34,1.341847,0.995992,0.633213,0.499999,-0.133781,0.0,0.550,0.015,1.000,25.000
126,3.5000,35,1.382350,1.025308,0.619835,0.499999,-0.134771,0.0,0.550,0.015,1.000,25.000
126,3.6000,36,1.423243,1.054078,0.606358,0.499999,-0.134589,0.0,0.550,0.015,1.000,25.000
126,3.7000,37,1.464520,1.082295,0.592899,0.499999,-0.133057,0.0,0.550,0.015,1.000,25.000
126,3.8000,38,1.506170,1.109956,0.579593,0.499999,-0.130006,0.0,0.550,0.015,1.000,25.000
126,3.9000,39,1.548181,1.137068,0.566592,0.499999,-0.125278,0.0,0.550,0.015,1.000,25.000
126,4.0000,40,1.590535,1.163641,0.554065,0.499992,-0.118753,0.0,0.550,0.015,1.000,25.000
126,4.1000,41,1.633209,1.189694,0.542189,0.499026,-0.110360,0.0,0.550,0.015,1.000,25.000
126,4.2000,42,1.676096,1.215208,0.531153,0.495489,-0.100090,0.0,0.550,0.015,1.000,25.000
126,4.3000,43,1.718943,1.240092,0.521144,0.488818,-0.087989,0.0,0.550,0.015,1.000,25.000
126,4.4000,44,1.761442,1.264242,0.512345,0.479088,-0.074150,0.0,0.550,0.015,1.000,25.000
126,4.5000,45,1.803286,1.287573,0.504930,0.466719,-0.058704,0.0,0.550,0.015,1.000,25.000
126,4.6000,46,1.844200,1.310030,0.499060,0.452282,-0.041819,0.0,0.550,0.015,1.000,25.000
126,4.7000,47,1.883957,1.331594,0.494878,0.436364,-0.023683,0.0,0.550,0.015,1.000,25.000
126,4.8000,48,1.922383,1.352272,0.492510,0.419504,-0.004506,0.0,0.550,0.015,1.000,25.000
126,4.9000,49,1.959352,1.372100,0.492059,0.402147,0.015493,0.0,0.550,0.015,1.000,25.000
126,5.0000,50,1.994781,1.391126,0.493608,0.384639,0.036089,0.0,0.550,0.015,1.000,25.000
126,5.1000,51,2.028620,1.409412,0.497217,0.367225,0.057058,0.0,0.550,0.015,1.000,25.000
126,5.2000,52,2.060846,1.427020,0.502923,0.350070,0.078178,0.0,0.550,0.015,1.000,25.000
126,5.3000,53,2.091452,1.444012,0.510741,0.333273,0.099233,0.0,0.550,0.015,1.000,25.000
126,5.4000,54,2.120445,1.460447,0.520664,0.316890,0.120014,0.0,0.550,0.015,1.000,25.000
126,5.5000,55,2.147839,1.476376,0.532666,0.300958,0.140319,0.0,0.550,0.015,1.000,25.000
126,5.6000,56,2.173658,1.491841,0.546697,0.285506,0.159952,0.0,0.550,0.015,1.000,25.000
126,5.7000,57,2.197927,1.506878,0.562693,0.270576,0.178723,0.0,0.550,0.015,1.000,25.000
126,5.8000,58,2.220683,1.521516,0.580565,0.256236,0.196443,0.0,0.550,0.015,1.000,25.000
126,5.9000,59,2.241969,1.535780,0.600209,0.242582,0.212927,0.0,0.550,0.015,1.000,25.000
126,6.0000,60,2.261840,1.549693,0.621502,0.229748,0.227986,0.0,0.550,0.015,1.000,25.000
126,6.1000,61,2.280364,1.563282,0.644301,0.217902,0.241429,0.0,0.550,0.015,1.000,25.000
126,6.2000,62,2.297626,1.576579,0.668443,0.207243,0.253062,0.0,0.550,0.015,1.000,25.000
126,6.3000,63,2.313726,1.589628,0.693750,0.197993,0.262693,0.0,0.550,0.015,1.000,25.000
126,6.4000,64,2.328781,1.602487,0.720019,0.190373,0.270130,0.0,0.550,0.015,1.000,25.000
126,6.5000,65,2.342922,1.615232,0.747032,0.184580,0.275203,0.0,0.550,0.015,1.000,25.000
126,6.6000,66,2.356290,1.627958,0.774552,0.180750,0.277772,0.0,0.550,0.015,1.000,25.000
126,6.7000,67,2.369032,1.640777,0.802329,0.178899,0.277762,0.0,0.550,0.015,1.000,25.000
126,6.8000,68,2.381286,1.653811,0.830106,0.178852,0.275203,0.0,0.550,0.015,1.000,25.000
126,6.9000,69,2.393171,1.667174,0.857626,0.180230,0.270249,0.0,0.550,0.015,1.000,25.000
126,7.0000,70,2.404777,1.680963,0.884651,0.182491,0.263142,0.0,0.550,0.015,1.000,25.000
126,7.1000,71,2.416152,1.695232,0.910965,0.184999,0.254176,0.0,0.550,0.015,1.000,25.000
126,7.2000,72,2.427305,1.709992,0.936383,0.187071,0.243667,0.0,0.550,0.015,1.000,25.000
126,7.3000,73,2.438208,1.725192,0.960749,0.188025,0.231940,0.0,0.550,0.015,1.000,25.000
126,7.4000,74,2.448800,1.740727,0.983943,0.187210,0.219310,0.0,0.550,0.015,1.000,25.000
126,7.5000,75,2.458995,1.756428,1.005874,0.184055,0.206078,0.0,0.550,0.015,1.000,25.000
126,7.6000,76,2.468688,1.772074,1.026482,0.178116,0.192522,0.0,0.550,0.015,1.000,25.000
126,7.7000,77,2.477764,1.787399,1.045734,0.169143,0.178892,0.0,0.550,0.015,1.000,25.000
126,7.8000,78,2.486111,1.802110,1.063624,0.157169,0.165406,0.0,0.550,0.015,1.000,25.000
126,7.9000,79,2.493631,1.815911,1.080164,0.142634,0.152244,0.0,0.550,0.015,1.000,25.000
126,8.0000,80,2.500256,1.828543,1.095389,0.126560,0.139546,0.0,0.550,0.015,1.000,25.000
126,8.1000,81,2.505970,1.839835,1.109343,0.110780,0.127411,0.0,0.550,0.015,1.000,25.000
126,8.2000,82,2.510839,1.849786,1.122084,0.096384,0.115898,0.0,0.550,0.015,1.000,25.000
126,8.3000,83,2.514970,1.858494,1.133674,0.083947,0.105031,0.0,0.550,0.015,1.000,25.000
126,8.4000,84,2.518483,1.866118,1.144177,0.073702,0.094805,0.0,0.550,0.015,1.000,25.000
126,8.5000,85,2.521501,1.872842,1.153658,0.065656,0.085188,0.0,0.550,0.015,1.000,25.000
126,8.6000,86,2.524136,1.878856,1.162176,0.059682,0.076134,0.0,0.550,0.015,1.000,25.000
126,8.7000,87,2.526486,1.884342,1.169790,0.055579,0.067580,0.0,0.550,0.015,1.000,25.000
126,8.8000,88,2.528638,1.889466,1.176548,0.053114,0.059456,0.0,0.550,0.015,1.000,25.000
126,8.9000,89,2.530664,1.894376,1.182493,0.052049,0.051685,0.0,0.550,0.015,1.000,25.000
126,9.0000,90,2.532622,1.899199,1.187662,0.052160,0.044192,0.0,0.550,0.015,1.000,25.000
126,9.1000,91,2.534561,1.904041,1.192081,0.053250,0.036899,0.0,0.550,0.015,1.000,25.000
126,9.2000,92,2.536521,1.908992,1.195771,0.055151,0.029733,0.0,0.550,0.015,1.000,25.000
126,9.3000,93,2.538534,1.914127,1.198744,0.057731,0.022624,0.0,0.550,0.015,1.000,25.000
126,9.4000,94,2.540626,1.919507,1.201007,0.060893,0.015507,0.0,0.550,0.015,1.000,25.000
126,9.5000,95,2.542823,1.925187,1.202558,0.064576,0.008323,0.0,0.550,0.015,1.000,25.000
126,9.6000,96,2.545145,1.931212,1.203390,0.068752,0.001018,0.0,0.550,0.015,1.000,25.000
126,9.7000,97,2.547614,1.937629,1.203492,0.073427,-0.006454,0.0,0.550,0.015,1.000,25.000
126,9.8000,98,2.550253,1.944481,1.202846,0.078637,-0.014136,0.0,0.550,0.015,1.000,25.000
126,9.9000,99,2.553087,1.951816,1.201433,0.084450,-0.022062,0.0,0.550,0.015,1.000,25.000
126,10.0000,100,2.556144,1.959688,1.199226,0.090962,-0.030260,0.0,0.550,0.015,1.000,25.000
126,10.1000,101,2.559460,1.968159,1.196200,0.098292,-0.038751,0.0,0.550,0.015,1.000,25.000
126,10.2000,102,2.563074,1.977299,1.192325,0.106587,-0.047549,0.0,0.550,0.015,1.000,25.000
126,10.3000,103,2.567036,1.987194,1.187570,0.116013,-0.056656,0.0,0.550,0.015,1.000,25.000
126,10.4000,104,2.571404,1.997942,1.181905,0.126751,-0.066067,0.0,0.550,0.015,1.000,25.000
126,10.5000,105,2.576249,2.009655,1.175298,0.138993,-0.075762,0.0,0.550,0.015,1.000,25.000
126,10.6000,106,2.581652,2.022460,1.167722,0.152934,-0.085709,0.0,0.550,0.015,1.000,25.000
126,10.7000,107,2.587711,2.036502,1.159151,0.168761,-0.095862,0.0,0.550,0.015,1.000,25.000
126,10.8000,108,2.594538,2.051936,1.149565,0.186637,-0.106155,0.0,0.550,0.015,1.000,25.000
126,10.9000,109,2.602259,2.068927,1.138949,0.206691,-0.116505,0.0,0.550,0.015,1.000,25.000
126,11.0000,110,2.611019,2.087648,1.127299,0.228990,-0.126809,0.0,0.550,0.015,1.000,25.000
126,11.1000,111,2.620976,2.108269,1.114618,0.253517,-0.136945,0.0,0.550,0.015,1.000,25.000
126,11.2000,112,2.632300,2.130951,1.100924,0.280144,-0.146769,0.0,0.550,0.015,1.000,25.000
126,11.3000,113,2.645167,2.155835,1.086247,0.308599,-0.156122,0.0,0.550,0.015,1.000,25.000
126,11.4000,114,2.659754,2.183030,1.070634,0.338432,-0.164828,0.0,0.550,0.015,1.000,25.000
126,11.5000,115,2.676228,2.212592,1.054152,0.368983,-0.172701,0.0,0.550,0.015,1.000,25.000
126,11.6000,116,2.694731,2.244515,1.036882,0.399350,-0.179552,0.0,0.550,0.015,1.000,25.000
126,11.7000,117,2.715362,2.278708,1.018926,0.428375,-0.185197,0.0,0.550,0.015,1.000,25.000
126,11.8000,118,2.738157,2.314976,1.000407,0.454631,-0.189471,0.0,0.550,0.015,1.000,25.000
126,11.9000,119,2.763066,2.353007,0.981460,0.476449,-0.192238,0.0,0.550,0.015,1.000,25.000
126,12.0000,120,2.789927,2.392358,0.962236,0.491973,-0.193413,0.0,0.550,0.015,1.000,25.000
126,12.1000,121,2.818441,2.432448,0.942895,0.499274,-0.192980,0.0,0.550,0.015,1.000,25.000
126,12.2000,122,2.848159,2.472567,0.923597,0.499998,-0.190993,0.0,0.550,0.015,1.000,25.000
126,12.3000,123,2.878685,2.512165,0.904497,0.499997,-0.187558,0.0,0.550,0.015,1.000,25.000
126,12.4000,124,2.909956,2.551179,0.885741,0.499997,-0.182809,0.0,0.550,0.015,1.000,25.000
126,12.5000,125,2.941944,2.589607,0.867461,0.499998,-0.176903,0.0,0.550,0.015,1.000,25.000
126,12.6000,126,2.974617,2.627453,0.849770,0.499998,-0.170004,0.0,0.550,0.015,1.000,25.000
126,12.7000,127,3.007943,2.664727,0.832770,0.499998,-0.162281,0.0,0.550,0.015,1.000,25.000
126,12.8000,128,3.041883,2.701442,0.816542,0.499998,-0.153895,0.0,0.550,0.015,1.000,25.000
126,12.9000,129,3.076399,2.737616,0.801152,0.499998,-0.145000,0.0,0.550,0.015,1.000,25.000
126,13.0000,130,3.111452,2.773270,0.786652,0.499998,-0.135735,0.0,0.550,0.015,1.000,25.000
126,13.1000,131,3.147002,2.808429,0.773079,0.499999,-0.126224,0.0,0.550,0.015,1.000,25.000
126,13.2000,132,3.183009,2.843119,0.760456,0.499999,-0.116566,0.0,0.550,0.015,1.000,25.000
126,13.3000,133,3.219435,2.877370,0.748800,0.499999,-0.106840,0.0,0.550,0.015,1.000,25.000
126,13.4000,134,3.256242,2.911212,0.738116,0.499999,-0.097101,0.0,0.550,0.015,1.000,25.000
126,13.5000,135,3.293391,2.944676,0.728406,0.499999,-0.087372,0.0,0.550,0.015,1.000,25.000
126,13.6000,136,3.330848,2.977797,0.719668,0.499999,-0.077654,0.0,0.550,0.015,1.000,25.000
126,13.7000,137,3.368577,3.010607,0.711903,0.499999,-0.067916,0.0,0.550,0.015,1.000,25.000
126,13.8000,138,3.406543,3.043142,0.705111,0.499999,-0.058098,0.0,0.550,0.015,1.000,25.000
126,13.9000,139,3.444714,3.075437,0.699302,0.499999,-0.048111,0.0,0.550,0.015,1.000,25.000
126,14.0000,140,3.483056,3.107529,0.694491,0.499999,-0.037843,0.0,0.550,0.015,1.000,25.000
126,14.1000,141,3.521535,3.139456,0.690706,0.499999,-0.027152,0.0,0.550,0.015,1.000,25.000
126,14.2000,142,3.560118,3.171258,0.687991,0.499999,-0.015879,0.0,0.550,0.015,1.000,25.000
126,14.3000,143,3.598769,3.202976,0.686403,0.499999,-0.003846,0.0,0.550,0.015,1.000,25.000
126,14.4000,144,3.637452,3.234657,0.686019,0.499999,0.009132,0.0,0.550,0.015,1.000,25.000
126,14.5000,145,3.676126,3.266347,0.686932,0.499999,0.023242,0.0,0.550,0.015,1.000,25.000
126,14.6000,146,3.714749,3.298101,0.689256,0.499999,0.038662,0.0,0.550,0.015,1.000,25.000
126,14.7000,147,3.753273,3.329973,0.693122,0.499999,0.055545,0.0,0.550,0.015,1.000,25.000
126,14.8000,148,3.791647,3.362027,0.698677,0.499999,0.074008,0.0,0.550,0.015,1.000,25.000
126,14.9000,149,3.829812,3.394328,0.706078,0.499999,0.094113,0.0,0.550,0.015,1.000,25.000
126,15.0000,150,3.867705,3.426950,0.715489,0.499999,0.115851,0.0,0.550,0.015,1.000,25.000
126,15.1000,151,3.905253,3.459967,0.727074,0.499999,0.139122,0.0,0.550,0.015,1.000,25.000
126,15.2000,152,3.942376,3.493460,0.740986,0.499999,0.163727,0.0,0.550,0.015,1.000,25.000
126,15.3000,153,3.978989,3.527511,0.757359,0.499999,0.189353,0.0,0.550,0.015,1.000,25.000
126,15.4000,154,4.014994,3.562203,0.776294,0.499999,0.215584,0.0,0.550,0.015,1.000,25.000
126,15.5000,155,4.050289,3.597617,0.797853,0.500000,0.241919,0.0,0.550,0.015,1.000,25.000
126,15.6000,156,4.084765,3.633829,0.822044,0.500000,0.267822,0.0,0.550,0.015,1.000,25.000
126,15.7000,157,4.118307,3.670907,0.848827,0.500000,0.292821,0.0,0.550,0.015,1.000,25.000
126,15.8000,158,4.150796,3.708911,0.878109,0.500000,0.316653,0.0,0.550,0.015,1.000,25.000
126,15.9000,159,4.182112,3.747886,0.909774,0.500000,0.339501,0.0,0.550,0.015,1.000,25.000
127,0.0000,0,0.000000,-0.000000,-0.000000,0.499999,0.749310,0.0,0.800,0.015,1.000,25.000
127,0.1000,1,0.049953,0.001872,0.074931,0.499999,0.706713,0.0,0.800,0.015,1.000,25.000
127,0.2000,2,0.099639,0.007373,0.145602,0.499999,0.662110,0.0,0.800,0.015,1.000,25.000
127,0.3000,3,0.148834,0.016260,0.211813,0.499999,0.614941,0.0,0.800,0.015,1.000,25.000
127,0.4000,4,0.197362,0.028267,0.273307,0.499999,0.565511,0.0,0.800,0.015,1.000,25.000
127,0.5000,5,0.245099,0.043117,0.329858,0.499999,0.514589,0.0,0.800,0.015,1.000,25.000
127,0.6000,6,0.291966,0.060522,0.381317,0.499999,0.463143,0.0,0.800,0.015,1.000,25.000
127,0.7000,7,0.337927,0.080197,0.427632,0.499999,0.412157,0.0,0.800,0.015,1.000,25.000
127,0.8000,8,0.382985,0.101864,0.468848,0.499999,0.362531,0.0,0.800,0.015,1.000,25.000
127,0.9000,9,0.427170,0.125261,0.505101,0.499999,0.315021,0.0,0.800,0.015,1.000,25.000
127,1.0000,10,0.470538,0.150141,0.536603,0.499999,0.270218,0.0,0.800,0.015,1.000,25.000
127,1.1000,11,0.513160,0.176279,0.563625,0.499999,0.228543,0.0,0.800,0.015,1.000,25.000
127,1.2000,12,0.555117,0.203472,0.586479,0.499999,0.190264,0.0,0.800,0.015,1.000,25.000
127,1.3000,13,0.596496,0.231538,0.605505,0.499999,0.155512,0.0,0.800,0.015,1.000,25.000
127,1.4000,14,0.637383,0.260316,0.621057,0.499999,0.124306,0.0,0.800,0.015,1.000,25.000
127,1.5000,15,0.677865,0.289662,0.633487,0.499999,0.096575,0.0,0.800,0.015,1.000,25.000
127,1.6000,16,0.718019,0.319454,0.643145,0.499999,0.072183,0.0,0.800,0.015,1.000,25.000
127,1.7000,17,0.757921,0.349584,0.650363,0.499999,0.050951,0.0,0.800,0.015,1.000,25.000
127,1.8000,18,0.797637,0.379959,0.655458,0.499999,0.032667,0.0,0.800,0.015,1.000,25.000
127,1.9000,19,0.837226,0.410500,0.658725,0.499999,0.017111,0.0,0.800,0.015,1.000,25.000
127,2.0000,20,0.876738,0.441139,0.660436,0.499999,0.004057,0.0,0.800,0.015,1.000,25.000
127,2.1000,21,0.916218,0.471820,0.660841,0.499999,-0.006713,0.0,0.800,0.015,1.000,25.000
127,2.2000,22,0.955702,0.502496,0.660170,0.499999,-0.015404,0.0,0.800,0.015,1.000,25.000
127,2.3000,23,0.995220,0.533128,0.658630,0.499999,-0.022204,0.0,0.800,0.015,1.000,25.000
127,2.4000,24,1.034796,0.563685,0.656409,0.499999,-0.027284,0.0,0.800,0.015,1.000,25.000
127,2.5000,25,1.074446,0.594145,0.653681,0.499999,-0.030794,0.0,0.800,0.015,1.000,25.000
127,2.6000,26,1.114186,0.624490,0.650601,0.499999,-0.032870,0.0,0.800,0.015,1.000,25.000
127,2.7000,27,1.154021,0.654707,0.647314,0.499999,-0.033627,0.0,0.800,0.015,1.000,25.000
127,2.8000,28,1.193957,0.684792,0.643952,0.499999,-0.033173,0.0,0.800,0.015,1.000,25.000
127,2.9000,29,1.233993,0.714744,0.640634,0.499999,-0.031604,0.0,0.800,0.015,1.000,25.000
127,3.0000,30,1.274126,0.744566,0.637474,0.499999,-0.029012,0.0,0.800,0.015,1.000,25.000
127,3.1000,31,1.314349,0.774266,0.634573,0.499999,-0.025490,0.0,0.800,0.015,1.000,25.000
127,3.2000,32,1.354653,0.803856,0.632024,0.499999,-0.021133,0.0,0.800,0.015,1.000,25.000
127,3.3000,33,1.395026,0.833352,0.629910,0.499999,-0.016047,0.0,0.800,0.015,1.000,25.000
